"number","relationship","country_iso","country_name","partner_iso","partner_name"
33350,18959,KWT,Kuwait,QAT,Qatar
33285,2627,AUS,Australia,NLD,Netherlands
33273,25186,RWA,Rwanda,USA,United States of America
33261,26033,SGP,Singapore,VNM,Vietnam
33233,223,AFG,Afghanistan,UZB,Uzbekistan
33160,17783,ISR,Israel,SDN,Republic of the Sudan
33130,2925,AUT,Austria,GBR,United Kingdom
33049,23418,NGA,Nigeria,ZAF,South Africa
33012,24333,PHL,Philippines,KOR,Republic of Korea
32979,8700,CHN,China,CUB,Cuba
32930,1861,ARG,Argentina,CHN,China
32898,24355,PHL,Philippines,SGP,Singapore
32810,10144,HRV,Croatia,SRB,Serbia
32793,2014,ARG,Argentina,ESP,Spain
32730,25888,SRB,Serbia,USA,United States of America
32717,24373,PHL,Philippines,THA,Thailand
32623,24338,PHL,Philippines,RUS,Russia
32440,2579,AUS,Australia,IRN,Iran
32431,12708,EST,Estonia,LVA,Latvia
32415,13684,FRA,France,IND,India
32385,7643,CAN,Canada,PAK,Pakistan
32345,2775,AUT,Austria,FRA,France
32283,19463,LBN,Lebanon,RUS,Russia
32222,17577,IRL,Ireland,ITA,Italy
32137,21762,MEX,Mexico,GBR,United Kingdom
32051,4253,BEL,Belgium,CAN,Canada
32044,13804,FRA,France,TUN,Tunisia
32044,24935,SDN,Republic of the Sudan,GBR,United Kingdom
32002,18294,JPN,Japan,NZL,New Zealand
31984,7584,CAN,Canada,IRQ,Iraq
31965,13694,FRA,France,JOR,Jordan
31879,14703,DEU,Germany,PAK,Pakistan
31879,6612,BGR,Bulgaria,MKD,North Macedonia
31746,9088,COL,Colombia,ECU,Ecuador
31742,7631,CAN,Canada,NLD,Netherlands
31596,415,ALB,Albania,SRB,Serbia
31523,19823,LBY,Libya,SDN,Republic of the Sudan
31519,26945,GBR,United Kingdom,VNM,Vietnam
31504,8818,CHN,China,SDN,Republic of the Sudan
31415,13764,FRA,France,RWA,Rwanda
31399,20054,LTU,Lithuania,POL,Poland
31359,6056,BRA,Brazil,RUS,Russia
31300,8728,CHN,China,GRC,Greece
31222,4412,BEL,Belgium,ESP,Spain
31194,4295,BEL,Belgium,GRC,Greece
31141,17674,IRL,Ireland,ESP,Spain
31095,9224,COL,Colombia,ESP,Spain
31082,7549,CAN,Canada,EGY,Egypt
31067,4119,BLR,Belarus,LTU,Lithuania
30831,26953,USA,United States of America,UZB,Uzbekistan
30741,4650,BLZ,Belize,USA,United States of America
30621,17539,IRQ,Iraq,PSE,State of Palestine
30614,20910,MDV,Maldives,GBR,United Kingdom
30580,19405,LBN,Lebanon,LBY,Libya
30510,18303,JPN,Japan,PAK,Pakistan
30421,4259,BEL,Belgium,CHN,China
30403,17408,IRN,Iran,TJK,Tajikistan
30346,11995,EGY,Egypt,GRC,Greece
30317,17507,IRQ,Iraq,QAT,Qatar
30266,20113,LTU,Lithuania,USA,United States of America
30234,18634,KAZ,Kazakhstan,UZB,Uzbekistan
30132,26785,TTO,Trinidad & Tobago,USA,United States of America
30098,24688,QAT,Qatar,RUS,Russia
30002,17307,IRN,Iran,KAZ,Kazakhstan
29980,10837,DNK,Denmark,NOR,Norway
29899,10761,DNK,Denmark,DEU,Germany
29889,25419,KNA,Saint Kitts & Nevis,GBR,United Kingdom
29880,17422,IRN,Iran,UKR,Ukraine
29826,24350,PHL,Philippines,SAU,Saudi Arabia
29570,14732,DEU,Germany,SAU,Saudi Arabia
29500,7067,BDI,Burundi,RWA,Rwanda
29416,19722,LBR,Liberia,SLE,Sierra Leone
29346,17144,IND,India,ARE,United Arab Emirates
29107,17370,IRN,Iran,KOR,Republic of Korea
28995,8869,CHN,China,ARE,United Arab Emirates
28910,26271,SSD,South Sudan,UGA,Uganda
28867,26895,UGA,Uganda,GBR,United Kingdom
28816,8618,CHL,Chile,PER,Peru
28699,6413,BRN,Brunei Darussalam,MYS,Malaysia
28679,13737,FRA,France,NZL,New Zealand
28622,9079,COL,Colombia,CUB,Cuba
28612,17496,IRQ,Iraq,PAK,Pakistan
28552,17769,ISR,Israel,PAK,Pakistan
28512,20792,MYS,Malaysia,TUR,Turkey
28456,8874,CHN,China,UZB,Uzbekistan
28317,23856,OMN,Oman,USA,United States of America
28179,26206,SOM,Somalia,YEM,Yemen
28160,2795,AUT,Austria,HUN,Hungary
28091,8746,CHN,China,IRL,Ireland
28085,17810,ISR,Israel,ESP,Spain
28075,17440,IRQ,Iraq,ITA,Italy
28064,4107,BLR,Belarus,KAZ,Kazakhstan
27973,9159,COL,Colombia,MEX,Mexico
27931,17892,ITA,Italy,NLD,Netherlands
27919,23408,NGA,Nigeria,SAU,Saudi Arabia
27822,3419,BHR,Bahrain,EGY,Egypt
27781,4435,BEL,Belgium,UKR,Ukraine
27709,15063,GRC,Greece,SYR,Syria
27541,27028,ZMB,Zambia,ZWE,Zimbabwe
27528,2803,AUT,Austria,ITA,Italy
27499,13811,FRA,France,ARE,United Arab Emirates
27498,19141,KGZ,Kyrgyzstan,USA,United States of America
27479,97,AFG,Afghanistan,ITA,Italy
27389,7100,BDI,Burundi,TZA,Tanzania
27258,23879,PAK,Pakistan,QAT,Qatar
27226,20750,MYS,Malaysia,RUS,Russia
27177,8854,CHN,China,TJK,Tajikistan
27177,13691,FRA,France,CIV,Ivory Coast
27134,202,AFG,Afghanistan,SYR,Syria
27095,6015,BRA,Brazil,MEX,Mexico
27075,4046,BLR,Belarus,CHN,China
27026,2563,AUS,Australia,GRC,Greece
27000,14746,DEU,Germany,PSE,State of Palestine
26965,18287,JPN,Japan,MMR,Myanmar
26960,7202,KHM,Cambodia,LAO,Lao
26886,15708,GTM,Guatemala,HND,Honduras
26845,26805,TUN,Tunisia,GBR,United Kingdom
26747,2698,AUS,Australia,TUR,Turkey
26741,4313,BEL,Belgium,IRL,Ireland
26731,11306,DOM,Dominican Republic,HTI,Haiti
26731,17874,ITA,Italy,MLT,Malta
26554,10495,CYP,Cyprus,RUS,Russia
26521,12598,ERI,Eritrea,SDN,Republic of the Sudan
26448,2545,AUS,Australia,EGY,Egypt
26411,24898,SDN,Republic of the Sudan,SAU,Saudi Arabia
26410,17953,ITA,Italy,SYR,Syria
26407,13722,FRA,France,MEX,Mexico
26393,2994,AZE,Azerbaijan,FRA,France
26358,17912,ITA,Italy,POL,Poland
26273,16860,HUN,Hungary,UKR,Ukraine
26269,22763,NPL,Nepal,PAK,Pakistan
26207,7589,CAN,Canada,JAM,Jamaica
26111,23818,OMN,Oman,SAU,Saudi Arabia
25992,573,DZA,Algeria,LBY,Libya
25972,18997,KWT,Kuwait,SYR,Syria
25917,25981,SLE,Sierra Leone,USA,United States of America
25897,20733,MYS,Malaysia,PAK,Pakistan
25856,2678,AUS,Australia,ZAF,South Africa
25824,19390,LVA,Latvia,USA,United States of America
25803,19683,LBR,Liberia,NGA,Nigeria
25797,8337,TCD,Chad,FRA,France
25767,6513,BRN,Brunei Darussalam,USA,United States of America
25767,26275,SSD,South Sudan,USA,United States of America
25718,15055,GRC,Greece,ESP,Spain
25704,13752,FRA,France,PHL,Philippines
25700,17248,IDN,Indonesia,SAU,Saudi Arabia
25680,24685,QAT,Qatar,SDN,Republic of the Sudan
25675,7539,CAN,Canada,CUB,Cuba
25659,8715,CHN,China,ETH,Ethiopia
25641,17716,ISR,Israel,JPN,Japan
25639,8877,CHN,China,VEN,Venezuela
25596,10929,DJI,Djibouti,ETH,Ethiopia
25520,13755,FRA,France,PRT,Portugal
25482,10725,CZE,Czechia,GBR,United Kingdom
25479,13793,FRA,France,SWE,Sweden
25463,8727,CHN,China,GHA,Ghana
25449,24362,PHL,Philippines,ESP,Spain
25391,12820,EST,Estonia,USA,United States of America
25345,10595,CZE,Czechia,HUN,Hungary
25318,3696,BGD,Bangladesh,MYS,Malaysia
25255,5929,BRA,Brazil,COL,Colombia
25253,16501,HND,Honduras,NIC,Nicaragua
25250,20797,MYS,Malaysia,UKR,Ukraine
25227,14697,DEU,Germany,NGA,Nigeria
25198,12714,EST,Estonia,LTU,Lithuania
25170,328,ALB,Albania,ITA,Italy
25096,22016,MNG,Mongolia,RUS,Russia
25093,26188,SOM,Somalia,TUR,Turkey
25067,3579,BHR,Bahrain,GBR,United Kingdom
25003,26543,CHE,Switzerland,TUR,Turkey
24958,8654,CHL,Chile,ESP,Spain
24892,17650,IRL,Ireland,RUS,Russia
24868,24772,KOR,Republic of Korea,SGP,Singapore
24835,3465,BHR,Bahrain,KWT,Kuwait
24815,17005,ISL,Iceland,USA,United States of America
24745,2577,AUS,Australia,IND,India
24724,17108,IND,India,SAU,Saudi Arabia
24647,3027,AZE,Azerbaijan,KAZ,Kazakhstan
24573,6452,BRN,Brunei Darussalam,PHL,Philippines
24438,8813,CHN,China,PRT,Portugal
24400,11791,COD,DR Congo,USA,United States of America
24385,8843,CHN,China,ZAF,South Africa
24300,17455,IRQ,Iraq,LBY,Libya
24255,23854,OMN,Oman,ARE,United Arab Emirates
24206,3716,BGD,Bangladesh,NPL,Nepal
24198,22918,NLD,Netherlands,UKR,Ukraine
24167,100,AFG,Afghanistan,JPN,Japan
24147,18711,KEN,Kenya,RWA,Rwanda
24109,20721,MYS,Malaysia,NLD,Netherlands
24088,7591,CAN,Canada,JOR,Jordan
24080,12864,ETH,Ethiopia,ISR,Israel
24042,26192,SOM,Somalia,UGA,Uganda
24016,18687,KEN,Kenya,NGA,Nigeria
24012,9921,CRI,Costa Rica,NIC,Nicaragua
23981,1307,AGO,Angola,PRT,Portugal
23980,2519,AUS,Australia,KHM,Cambodia
23933,20229,LUX,Luxembourg,GBR,United Kingdom
23926,7655,CAN,Canada,KOR,Republic of Korea
23923,17022,IND,India,ISR,Israel
23895,2639,AUS,Australia,PAK,Pakistan
23894,3758,BGD,Bangladesh,SAU,Saudi Arabia
23876,25170,RWA,Rwanda,TZA,Tanzania
23873,8703,CHN,China,DNK,Denmark
23853,4420,BEL,Belgium,SYR,Syria
23824,22829,NPL,Nepal,GBR,United Kingdom
23763,12177,SLV,El Salvador,HND,Honduras
23753,8812,CHN,China,POL,Poland
23668,13758,FRA,France,KOR,Republic of Korea
23639,18345,JPN,Japan,LKA,Sri Lanka
23568,13757,FRA,France,QAT,Qatar
23478,17231,IDN,Indonesia,KOR,Republic of Korea
23472,21965,MCO,Monaco,GBR,United Kingdom
23433,20461,MKD,North Macedonia,USA,United States of America
23410,14715,DEU,Germany,KOR,Republic of Korea
23378,19014,KWT,Kuwait,GBR,United Kingdom
23369,20717,MYS,Malaysia,MMR,Myanmar
23365,19013,KWT,Kuwait,ARE,United Arab Emirates
23354,14701,DEU,Germany,NOR,Norway
23340,21713,MEX,Mexico,RUS,Russia
23326,10384,CYP,Cyprus,EGY,Egypt
23318,26951,USA,United States of America,URY,Uruguay
23245,10856,DNK,Denmark,RUS,Russia
23199,17019,IND,India,IRN,Iran
23178,22895,NLD,Netherlands,ESP,Spain
23093,2061,ARM,Armenia,BLR,Belarus
23002,4314,BEL,Belgium,ISR,Israel
22958,18386,JOR,Jordan,KWT,Kuwait
22955,7195,KHM,Cambodia,JPN,Japan
22942,213,AFG,Afghanistan,TKM,Turkmenistan
22925,10755,DNK,Denmark,FRA,France
22899,20110,LTU,Lithuania,UKR,Ukraine
22898,14662,DEU,Germany,LBY,Libya
22870,18623,KAZ,Kazakhstan,TUR,Turkey
22831,12172,SLV,El Salvador,GTM,Guatemala
22826,19266,LAO,Lao,USA,United States of America
22789,18434,JOR,Jordan,PAK,Pakistan
22725,14659,DEU,Germany,LBN,Lebanon
22719,8501,CHL,Chile,CHN,China
22688,25093,RUS,Russia,SVK,Slovakia
22683,3142,AZE,Azerbaijan,UKR,Ukraine
22619,7691,CAN,Canada,CHE,Switzerland
22588,6080,BRA,Brazil,ESP,Spain
22508,24254,PER,Peru,PHL,Philippines
22461,18915,KWT,Kuwait,MYS,Malaysia
22459,8802,CHN,China,NOR,Norway
22447,5926,BRA,Brazil,CHL,Chile
22434,21129,MLT,Malta,GBR,United Kingdom
22378,26935,ARE,United Arab Emirates,YEM,Yemen
22351,25110,RUS,Russia,THA,Thailand
22243,12961,ETH,Ethiopia,SSD,South Sudan
22207,2245,ARM,Armenia,SYR,Syria
22190,23752,NOR,Norway,PSE,State of Palestine
22061,7702,CAN,Canada,TUR,Turkey
22043,4333,BEL,Belgium,LUX,Luxembourg
22037,8414,TCD,Chad,NER,Niger
22013,17203,IDN,Indonesia,MMR,Myanmar
21978,4379,BEL,Belgium,POL,Poland
21967,17236,IDN,Indonesia,RUS,Russia
21947,1283,AGO,Angola,NAM,Namibia
21939,2041,ARG,Argentina,URY,Uruguay
21828,18362,JPN,Japan,TUR,Turkey
21773,3138,AZE,Azerbaijan,TKM,Turkmenistan
21744,2918,AUT,Austria,TUR,Turkey
21661,24499,POL,Poland,SVK,Slovakia
21641,26819,TUR,Turkey,TKM,Turkmenistan
21621,2686,AUS,Australia,SWE,Sweden
21607,17898,ITA,Italy,NGA,Nigeria
21604,26961,USA,United States of America,ZMB,Zambia
21554,18279,JPN,Japan,MEX,Mexico
21550,2615,AUS,Australia,MEX,Mexico
21532,25123,RUS,Russia,ARE,United Arab Emirates
21507,13649,FIN,Finland,GBR,United Kingdom
21503,2943,AZE,Azerbaijan,BLR,Belarus
21499,672,DZA,Algeria,TUN,Tunisia
21496,8851,CHN,China,SWE,Sweden
21459,12071,EGY,Egypt,PAK,Pakistan
21372,8679,CHL,Chile,GBR,United Kingdom
21312,11903,ECU,Ecuador,PER,Peru
21293,7581,CAN,Canada,IND,India
21293,21021,MLI,Mali,USA,United States of America
21288,11615,PRK,DPR Korea,GBR,United Kingdom
21275,16485,HND,Honduras,MEX,Mexico
21228,8882,CHN,China,ZMB,Zambia
21190,2680,AUS,Australia,ESP,Spain
21163,14641,DEU,Germany,IND,India
21096,18614,KAZ,Kazakhstan,TJK,Tajikistan
21069,3676,BGD,Bangladesh,JPN,Japan
21062,21769,MEX,Mexico,VEN,Venezuela
21051,23916,PAK,Pakistan,CHE,Switzerland
20943,9000,TWN,Chinese Taipei,PHL,Philippines
20932,17962,ITA,Italy,TUN,Tunisia
20902,8772,CHN,China,MDV,Maldives
20873,25585,VCT,Saint Vincent & the Grenadines,USA,United States of America
20799,9188,COL,Colombia,PER,Peru
20738,6044,BRA,Brazil,PER,Peru
20722,17573,IRQ,Iraq,YEM,Yemen
20696,7332,CMR,Cameroon,TCD,Chad
20686,5921,BRA,Brazil,CAN,Canada
20681,6570,BGR,Bulgaria,DEU,Germany
20669,18445,JOR,Jordan,QAT,Qatar
20662,12987,ETH,Ethiopia,GBR,United Kingdom
20642,21130,MLT,Malta,USA,United States of America
20618,17576,IRL,Ireland,ISR,Israel
20617,13713,FRA,France,MYS,Malaysia
20606,2118,ARM,Armenia,DEU,Germany
20589,5913,BWA,Botswana,ZWE,Zimbabwe
20587,7576,CAN,Canada,HTI,Haiti
20551,2513,AUS,Australia,BRA,Brazil
20487,25137,RUS,Russia,ZWE,Zimbabwe
20468,3771,BGD,Bangladesh,LKA,Sri Lanka
20446,17023,IND,India,ITA,Italy
20442,20886,MDV,Maldives,LKA,Sri Lanka
20423,19779,LBY,Libya,MLT,Malta
20422,17207,IDN,Indonesia,NLD,Netherlands
20383,7684,CAN,Canada,ESP,Spain
20345,6714,BGR,Bulgaria,GBR,United Kingdom
20337,8702,CHN,China,CZE,Czechia
20278,13685,FRA,France,IDN,Indonesia
20265,8876,CHN,China,VAT,Vatican
20203,18954,KWT,Kuwait,PHL,Philippines
20198,22468,MOZ,Mozambique,ZWE,Zimbabwe
20177,17968,ITA,Italy,UKR,Ukraine
20172,4311,BEL,Belgium,IRN,Iran
20169,24871,MDA,Republic of Moldova,USA,United States of America
20091,1949,ARG,Argentina,MEX,Mexico
20068,6048,BRA,Brazil,PRT,Portugal
20003,18733,KEN,Kenya,SSD,South Sudan
19933,14777,DEU,Germany,VNM,Vietnam
19933,7651,CAN,Canada,POL,Poland
19896,4080,BLR,Belarus,DEU,Germany
19892,17325,IRN,Iran,MYS,Malaysia
19863,14665,DEU,Germany,LUX,Luxembourg
19793,26305,ESP,Spain,TUR,Turkey
19769,17816,ISR,Israel,SWE,Sweden
19746,5983,BRA,Brazil,ITA,Italy
19642,17757,ISR,Israel,NLD,Netherlands
19563,2703,AUS,Australia,UKR,Ukraine
19553,24790,KOR,Republic of Korea,THA,Thailand
19496,5982,BRA,Brazil,ISR,Israel
19496,10370,CUB,Cuba,VNM,Vietnam
19489,6520,BRN,Brunei Darussalam,VNM,Vietnam
19484,13760,FRA,France,SDN,Republic of the Sudan
19386,9099,COL,Colombia,FRA,France
19365,1913,ARG,Argentina,IRN,Iran
19351,21865,FSM,Micronesia,USA,United States of America
19317,18624,KAZ,Kazakhstan,TKM,Turkmenistan
19312,8589,CHL,Chile,MEX,Mexico
19248,2704,AUS,Australia,ARE,United Arab Emirates
19198,23945,PAK,Pakistan,YEM,Yemen
19198,2757,AUT,Austria,CZE,Czechia
19191,25840,SEN,Senegal,USA,United States of America
19183,12053,EGY,Egypt,MAR,Morocco
19182,7164,KHM,Cambodia,FRA,France
19169,5986,BRA,Brazil,JPN,Japan
19152,13486,FJI,Fiji,USA,United States of America
19129,18332,JPN,Japan,SAU,Saudi Arabia
19122,17317,IRN,Iran,LBY,Libya
19116,11056,DJI,Djibouti,SOM,Somalia
19111,7641,CAN,Canada,NOR,Norway
19099,17913,ITA,Italy,PRT,Portugal
19084,16862,HUN,Hungary,GBR,United Kingdom
19066,17860,ITA,Italy,LBN,Lebanon
19045,8719,CHN,China,FIN,Finland
19044,13823,FRA,France,YEM,Yemen
19007,26070,SVK,Slovakia,USA,United States of America
18993,14712,DEU,Germany,PRT,Portugal
18905,15990,GIN,Guinea,USA,United States of America
18885,19457,LBN,Lebanon,QAT,Qatar
18851,2687,AUS,Australia,CHE,Switzerland
18821,23918,PAK,Pakistan,TJK,Tajikistan
18783,17880,ITA,Italy,MEX,Mexico
18775,23800,OMN,Oman,QAT,Qatar
18715,22359,MAR,Morocco,GBR,United Kingdom
18689,18472,JOR,Jordan,SOM,Somalia
18652,13505,FIN,Finland,DEU,Germany
18621,11945,ECU,Ecuador,SWE,Sweden
18615,3021,AZE,Azerbaijan,ISR,Israel
18541,2595,AUS,Australia,LBN,Lebanon
18516,8809,CHN,China,PER,Peru
18502,13739,FRA,France,NER,Niger
18488,5200,BTN,Bhutan,NPL,Nepal
18486,14651,DEU,Germany,JOR,Jordan
18485,2802,AUT,Austria,ISR,Israel
18457,25638,WSM,Samoa,USA,United States of America
18398,18499,JOR,Jordan,ARE,United Arab Emirates
18387,17372,IRN,Iran,SDN,Republic of the Sudan
18368,8740,CHN,China,HUN,Hungary
18363,7717,CAN,Canada,VNM,Vietnam
18318,17561,IRQ,Iraq,ARE,United Arab Emirates
18298,25980,SLE,Sierra Leone,GBR,United Kingdom
18222,1202,AGO,Angola,COD,DR Congo
18211,26572,SYR,Syria,TUN,Tunisia
18198,18308,JPN,Japan,PER,Peru
18158,26848,TKM,Turkmenistan,UZB,Uzbekistan
18099,25476,LCA,Saint Lucia,USA,United States of America
18093,7637,CAN,Canada,NGA,Nigeria
18073,17910,ITA,Italy,PHL,Philippines
18028,5101,BTN,Bhutan,CHN,China
18014,1990,ARG,Argentina,RUS,Russia
17990,9625,COG,Congo,USA,United States of America
17959,19838,LBY,Libya,SAU,Saudi Arabia
17952,20745,MYS,Malaysia,KOR,Republic of Korea
17948,7542,CAN,Canada,DNK,Denmark
17939,1376,AGO,Angola,ZMB,Zambia
17908,17219,IDN,Indonesia,PAK,Pakistan
17889,2046,ARG,Argentina,VEN,Venezuela
17870,2747,AUT,Austria,CHN,China
17834,18613,KAZ,Kazakhstan,SYR,Syria
17815,24241,PRY,Paraguay,USA,United States of America
17794,6043,BRA,Brazil,PRY,Paraguay
17732,23361,NER,Niger,USA,United States of America
17693,19820,LBY,Libya,QAT,Qatar
17638,5935,BRA,Brazil,CUB,Cuba
17633,1194,AGO,Angola,CUB,Cuba
17617,16827,HUN,Hungary,SRB,Serbia
17586,19857,LBY,Libya,CHE,Switzerland
17579,17159,IDN,Indonesia,IRN,Iran
17551,26824,TUR,Turkey,ARE,United Arab Emirates
17479,17947,ITA,Italy,PSE,State of Palestine
17466,2542,AUS,Australia,PRK,DPR Korea
17452,24321,PER,Peru,VEN,Venezuela
17437,10049,HRV,Croatia,HUN,Hungary
17423,2907,AUT,Austria,CHE,Switzerland
17416,4074,BLR,Belarus,FRA,France
17377,5961,BRA,Brazil,DEU,Germany
17370,17827,ISR,Israel,TUN,Tunisia
17366,13708,FRA,France,LUX,Luxembourg
17353,7112,BDI,Burundi,UGA,Uganda
17333,8380,TCD,Chad,LBY,Libya
17267,5494,BOL,Bolivia,VEN,Venezuela
17262,15881,GIN,Guinea,LBR,Liberia
17176,8855,CHN,China,TZA,Tanzania
17171,13744,FRA,France,NOR,Norway
17163,4512,BLZ,Belize,GTM,Guatemala
17127,13679,FRA,France,HTI,Haiti
17070,9576,COG,Congo,RWA,Rwanda
17066,20947,MLI,Mali,NER,Niger
17025,18904,KWT,Kuwait,LBN,Lebanon
17001,10212,CUB,Cuba,FRA,France
16988,26578,SYR,Syria,UKR,Ukraine
16953,6592,BGR,Bulgaria,ITA,Italy
16951,8867,CHN,China,UGA,Uganda
16922,19803,LBY,Libya,NGA,Nigeria
16916,10236,CUB,Cuba,IRN,Iran
16903,22066,MNG,Mongolia,USA,United States of America
16785,520,DZA,Algeria,EGY,Egypt
16728,8847,CHN,China,PSE,State of Palestine
16725,26579,SYR,Syria,ARE,United Arab Emirates
16724,11598,PRK,DPR Korea,SYR,Syria
16683,24886,SDN,Republic of the Sudan,RUS,Russia
16647,12984,ETH,Ethiopia,UGA,Uganda
16623,10362,CUB,Cuba,GBR,United Kingdom
16583,11971,ECU,Ecuador,VEN,Venezuela
16573,17113,IND,India,SGP,Singapore
16558,16740,HUN,Hungary,ITA,Italy
16545,23751,NOR,Norway,LKA,Sri Lanka
16529,7215,KHM,Cambodia,MYS,Malaysia
16422,2676,AUS,Australia,SLB,Solomon Islands
16396,23938,PAK,Pakistan,UZB,Uzbekistan
16388,7695,CAN,Canada,THA,Thailand
16376,7546,CAN,Canada,PRK,DPR Korea
16303,26294,ESP,Spain,CHE,Switzerland
16278,17346,IRN,Iran,NLD,Netherlands
16195,17775,ISR,Israel,PHL,Philippines
16176,17004,ISL,Iceland,GBR,United Kingdom
16153,22428,MOZ,Mozambique,ZAF,South Africa
16147,18291,JPN,Japan,NLD,Netherlands
16134,6564,BGR,Bulgaria,FRA,France
16128,19133,KGZ,Kyrgyzstan,TUR,Turkey
16066,14954,GRC,Greece,IRN,Iran
16017,18367,JPN,Japan,UKR,Ukraine
15977,7232,KHM,Cambodia,MMR,Myanmar
15934,17642,IRL,Ireland,PRT,Portugal
15933,14709,DEU,Germany,PHL,Philippines
15930,14679,DEU,Germany,MEX,Mexico
15912,6591,BGR,Bulgaria,ISR,Israel
15911,14418,GMB,Gambia,SEN,Senegal
15904,8864,CHN,China,TKM,Turkmenistan
15895,6107,BRA,Brazil,URY,Uruguay
15870,17621,IRL,Ireland,NLD,Netherlands
15848,23427,NGA,Nigeria,CHE,Switzerland
15833,2718,AUS,Australia,ZWE,Zimbabwe
15818,3599,BGD,Bangladesh,BTN,Bhutan
15815,10723,CZE,Czechia,UKR,Ukraine
15809,23920,PAK,Pakistan,THA,Thailand
15806,5979,BRA,Brazil,IRN,Iran
15804,1917,ARG,Argentina,ITA,Italy
15792,1863,ARG,Argentina,COL,Colombia
15767,14804,GHA,Ghana,CIV,Ivory Coast
15750,12219,SLV,El Salvador,MEX,Mexico
15728,7187,KHM,Cambodia,IDN,Indonesia
15727,2623,AUS,Australia,MMR,Myanmar
15719,9185,COL,Colombia,PAN,Panama
15710,17063,IND,India,MMR,Myanmar
15703,17904,ITA,Italy,PAK,Pakistan
15672,13798,FRA,France,THA,Thailand
15665,165,AFG,Afghanistan,KOR,Republic of Korea
15645,2607,AUS,Australia,MDV,Maldives
15614,1889,ARG,Argentina,FRA,France
15602,23396,NGA,Nigeria,RUS,Russia
15601,24314,PER,Peru,GBR,United Kingdom
15565,2625,AUS,Australia,NRU,Nauru
15558,1916,ARG,Argentina,ISR,Israel
15555,15956,GIN,Guinea,SLE,Sierra Leone
15550,554,DZA,Algeria,IRN,Iran
15534,8815,CHN,China,QAT,Qatar
15530,17537,IRQ,Iraq,ESP,Spain
15499,26295,ESP,Spain,SYR,Syria
15489,22558,MMR,Myanmar,VNM,Vietnam
15485,24386,PHL,Philippines,ARE,United Arab Emirates
15480,6818,BFA,Burkina Faso,MLI,Mali
15443,6480,BRN,Brunei Darussalam,SGP,Singapore
15431,8767,CHN,China,MAC,Macao
15396,12668,EST,Estonia,FIN,Finland
15349,17728,ISR,Israel,LBY,Libya
15343,5295,BOL,Bolivia,BRA,Brazil
15341,22657,NAM,Namibia,ZWE,Zimbabwe
15308,7685,CAN,Canada,LKA,Sri Lanka
15302,8752,CHN,China,JOR,Jordan
15295,6385,BRN,Brunei Darussalam,IDN,Indonesia
15294,18628,KAZ,Kazakhstan,UKR,Ukraine
15265,1844,ARG,Argentina,BOL,Bolivia
15251,18251,JPN,Japan,JOR,Jordan
15246,10924,DJI,Djibouti,EGY,Egypt
15231,25135,RUS,Russia,YEM,Yemen
15212,18351,JPN,Japan,CHE,Switzerland
15202,13682,FRA,France,HUN,Hungary
15166,18448,JOR,Jordan,SDN,Republic of the Sudan
15116,18344,JPN,Japan,ESP,Spain
15115,23155,NZL,New Zealand,SGP,Singapore
15088,7686,CAN,Canada,PSE,State of Palestine
15085,17399,IRN,Iran,ESP,Spain
15056,23444,NGA,Nigeria,ARE,United Arab Emirates
15043,18947,KWT,Kuwait,OMN,Oman
15007,17808,ISR,Israel,ZAF,South Africa
15006,218,AFG,Afghanistan,ARE,United Arab Emirates
14984,8835,CHN,China,SRB,Serbia
14960,13581,FIN,Finland,NOR,Norway
14956,23855,OMN,Oman,GBR,United Kingdom
14945,20230,LUX,Luxembourg,USA,United States of America
14932,1977,ARG,Argentina,PRY,Paraguay
14923,8144,CAF,Central African Republic,FRA,France
14910,3144,AZE,Azerbaijan,GBR,United Kingdom
14899,23393,NGA,Nigeria,SDN,Republic of the Sudan
14891,2538,AUS,Australia,DNK,Denmark
14886,9068,TWN,Chinese Taipei,VNM,Vietnam
14885,12112,EGY,Egypt,ESP,Spain
14855,17841,ISR,Israel,VAT,Vatican
14803,10575,CZE,Czechia,FRA,France
14796,10057,HRV,Croatia,ITA,Italy
14792,2908,AUT,Austria,SYR,Syria
14760,17846,ISR,Israel,YEM,Yemen
14755,19007,KWT,Kuwait,TUR,Turkey
14747,17721,ISR,Israel,KWT,Kuwait
14735,7690,CAN,Canada,SWE,Sweden
14726,14738,DEU,Germany,SVK,Slovakia
14705,18511,JOR,Jordan,YEM,Yemen
14629,26548,CHE,Switzerland,UKR,Ukraine
14592,18297,JPN,Japan,NGA,Nigeria
14591,20724,MYS,Malaysia,NZL,New Zealand
14586,4011,BRB,Barbados,USA,United States of America
14563,16739,HUN,Hungary,ISR,Israel
14545,18105,CIV,Ivory Coast,USA,United States of America
14543,17697,IRL,Ireland,UKR,Ukraine
14533,12018,EGY,Egypt,JPN,Japan
14522,7362,CMR,Cameroon,FRA,France
