"year","gov_period","tone","right","center","left","years_inoffice","change","election","partner_right","partner_center","partner_left","partner_years_inoffice","partner_change","partner_election"
2004,USA07,-0.0032981991251705978,1,0,0,4,2.0,0,1,0,0,4,0.0,0
2004,USA07,0.9872994066716894,1,0,0,4,2.0,0,0,1,0,15,1.0,0
2004,USA07,0.5578212715167075,1,0,0,4,2.0,0,0,1,0,10,1.0,0
2004,USA07,0.7770013443873252,1,0,0,4,2.0,0,0,0,1,8,0.0,0
2004,USA07,-1.779679287669655,1,0,0,4,2.0,0,0,1,0,34,0.0,0
2004,USA07,0.3163856500699911,1,0,0,4,2.0,0,0,1,0,26,0.0,0
2004,USA07,0.2554896367328743,1,0,0,4,2.0,0,0,0,1,8,0.0,0
2004,USA07,2.6922379896582367,1,0,0,4,2.0,0,0,0,1,1,0.0,1
2004,USA07,0.8546030401529734,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,0.03425077481843619,1,0,0,4,2.0,0,0,0,1,7,2.0,0
2004,USA07,0.6265265441850465,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,0.47765757249411855,1,0,0,4,2.0,0,0,0,1,12,0.0,0
2004,USA07,-3.248293584350049,1,0,0,4,2.0,0,1,0,0,4,0.0,0
2004,USA07,0.689808053256149,1,0,0,4,2.0,0,0,1,0,7,1.0,0
2004,USA07,-2.360801077809004,1,0,0,4,2.0,0,0,1,0,5,0.0,0
2004,USA07,1.9666699988968483,1,0,0,4,2.0,0,0,0,1,17,0.0,0
2004,USA07,0.03863208305381072,1,0,0,4,2.0,0,0,1,0,20,0.0,0
2004,USA07,1.301282063814858,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,0.29238871929704224,1,0,0,4,2.0,0,0,1,0,4,1.0,0
2004,USA07,1.4403840580044749,1,0,0,4,2.0,0,1,0,0,4,2.0,0
2004,USA07,1.3665354833971683,1,0,0,4,2.0,0,0,1,0,10,1.0,0
2004,USA07,1.14983808329752,1,0,0,4,2.0,0,0,1,0,3,1.0,0
2004,USA07,0.020211118658303384,1,0,0,4,2.0,0,0,1,0,5,0.0,0
2004,USA07,0.22438654479363418,1,0,0,4,2.0,0,0,0,0,1,0.0,1
2004,USA07,1.9492345096697594,1,0,0,4,2.0,0,0,0,1,3,0.0,0
2004,USA07,0.6537073000368805,1,0,0,4,2.0,0,1,0,0,5,0.0,0
2004,USA07,0.9290600484130698,1,0,0,4,2.0,0,0,1,0,6,0.0,0
2004,USA07,0.30053580348275144,1,0,0,4,2.0,0,0,0,1,9,1.0,0
2004,USA07,0.8659762318959858,1,0,0,4,2.0,0,0,1,0,5,0.0,0
2004,USA07,0.7063860777009667,1,0,0,4,2.0,0,0,0,1,14,1.0,0
2004,USA07,0.8436772159441004,1,0,0,4,2.0,0,0,0,0,1,0.0,1
2004,USA07,0.4959872251888653,1,0,0,4,2.0,0,0,0,1,5,1.0,0
2004,USA07,3.260346715436171,1,0,0,4,2.0,0,0,1,0,7,0.0,0
2004,USA07,0.3904144451600038,1,0,0,4,2.0,0,1,0,0,2,2.0,0
2004,USA07,-0.41043558930116397,1,0,0,4,2.0,0,0,1,0,3,1.0,0
2004,USA07,-0.7308376494590236,1,0,0,4,2.0,0,0,1,0,9,0.0,0
2004,USA07,-0.10016544371650227,1,0,0,4,2.0,0,0,1,0,1,0.0,1
2004,USA07,0.020610241188816936,1,0,0,4,2.0,0,1,0,0,9,2.0,0
2004,USA07,-0.10170970988686978,1,0,0,4,2.0,0,0,1,0,2,0.0,0
2004,USA07,0.5688617922222061,1,0,0,4,2.0,0,1,0,0,3,0.0,0
2004,USA07,0.648333591592344,1,0,0,4,2.0,0,0,0,1,45,0.0,0
2004,USA07,0.7452454429330304,1,0,0,4,2.0,0,0,0,1,8,0.0,0
2004,USA07,-0.02155804714276499,1,0,0,4,2.0,0,0,0,1,2,0.0,0
2004,USA07,0.6359884047981721,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,-0.1403691657988393,1,0,0,4,2.0,0,0,1,0,5,0.0,0
2004,USA07,-0.5524797630664171,1,0,0,4,2.0,0,0,0,0,0,0.0,0
2004,USA07,1.393530801613652,1,0,0,4,2.0,0,0,1,0,9,0.0,0
2004,USA07,0.14548350635371854,1,0,0,4,2.0,0,0,0,1,4,1.0,0
2004,USA07,0.46681590389414573,1,0,0,4,2.0,0,1,0,0,1,0.0,1
2004,USA07,1.0508630303286441,1,0,0,4,2.0,0,0,1,0,6,1.0,0
2004,USA07,0.14039106130636547,1,0,0,4,2.0,0,0,1,0,11,0.0,0
2004,USA07,1.1122533229526184,1,0,0,4,2.0,0,1,0,0,1,0.0,1
2004,USA07,0.6159480545397304,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,-1.2760908534824145,1,0,0,4,2.0,0,1,0,0,1,0.0,1
2004,USA07,1.46406620461185,1,0,0,4,2.0,0,0,1,0,9,0.0,0
2004,USA07,-0.26200134578037027,1,0,0,4,2.0,0,0,0,0,0,0.0,0
2004,USA07,-0.26200134578037027,1,0,0,4,2.0,0,0,1,0,26,0.0,0
2004,USA07,0.2885754359279966,1,0,0,4,2.0,0,0,1,0,7,0.0,0
2004,USA07,0.10358364766438033,1,0,0,4,2.0,0,0,0,0,1,1.0,1
2004,USA07,0.37341276020510517,1,0,0,4,2.0,0,0,1,0,6,0.0,0
2004,USA07,-0.3150365291566084,1,0,0,4,2.0,0,0,0,1,4,1.0,0
2004,USA07,0.6134951333871195,1,0,0,4,2.0,0,1,0,0,7,0.0,0
2004,USA07,0.29752847711209274,1,0,0,4,2.0,0,0,0,1,6,2.0,0
2004,USA07,0.5523609933401108,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,0.49784717337172246,1,0,0,4,2.0,0,0,0,0,4,0.0,0
2004,USA07,0.08898146658388661,1,0,0,4,2.0,0,1,0,0,2,0.0,0
2004,USA07,0.2350628539231554,1,0,0,4,2.0,0,0,0,1,1,0.0,1
2004,USA07,1.672355998939464,1,0,0,4,2.0,0,0,1,0,18,0.0,0
2004,USA07,0.9618197886612814,1,0,0,4,2.0,0,0,1,0,19,1.0,0
2004,USA07,1.37669305929139,1,0,0,4,2.0,0,0,1,0,12,0.0,0
2004,USA07,-0.7827649826913623,1,0,0,4,2.0,0,0,0,0,4,1.0,0
2004,USA07,0.8959688622244739,1,0,0,4,2.0,0,0,0,1,1,0.0,1
2004,USA07,0.2910918533398208,1,0,0,4,2.0,0,0,1,0,3,1.0,0
2004,USA07,-0.518623867503762,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,-0.10480218455652235,1,0,0,4,2.0,0,0,1,0,3,0.0,0
2004,USA07,0.12574411849676803,1,0,0,4,2.0,0,0,0,1,5,0.0,0
2004,USA07,0.5161196600779041,1,0,0,4,2.0,0,1,0,0,4,1.0,0
2004,USA07,0.9572816678869591,1,0,0,4,2.0,0,1,0,0,6,0.0,0
2004,USA07,0.3823428095885797,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,0.5937418399593799,1,0,0,4,2.0,0,0,0,1,11,0.0,0
2004,USA07,-0.7760714897341776,1,0,0,4,2.0,0,0,0,1,7,0.0,0
2004,USA07,0.63972165971159,1,0,0,4,2.0,0,0,0,1,11,1.0,0
2004,USA07,1.548319947575397,1,0,0,4,2.0,0,1,0,0,14,0.0,0
2004,USA07,1.109990634117195,1,0,0,4,2.0,0,0,0,1,6,0.0,0
2004,USA07,0.03017858559613007,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,0.036464322058149534,1,0,0,4,2.0,0,0,1,0,4,0.0,0
2004,USA07,0.19053171662057888,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,2.2316871352972347,1,0,0,4,2.0,0,0,0,1,5,2.0,0
2004,USA07,0.15859183669380705,1,0,0,4,2.0,0,0,1,0,23,0.0,0
2004,USA07,0.14169659252723754,1,0,0,4,2.0,0,1,0,0,1,2.0,1
2004,USA07,0.8788356120147922,1,0,0,4,2.0,0,0,0,1,5,0.0,0
2004,USA07,-0.5420892302170506,1,0,0,4,2.0,0,0,1,0,17,0.0,0
2004,USA07,0.3054617802568398,1,0,0,4,2.0,0,0,1,0,1,0.0,1
2004,USA07,1.310217406853372,1,0,0,4,2.0,0,0,1,0,6,0.0,0
2004,USA07,0.5990122824159396,1,0,0,4,2.0,0,0,0,1,2,0.0,0
2004,USA07,0.8229323842552159,1,0,0,4,2.0,0,1,0,0,5,1.0,0
2004,USA07,-0.32138409250074407,1,0,0,4,2.0,0,0,1,0,22,0.0,0
2004,USA07,-0.30748166418710277,1,0,0,4,2.0,0,0,1,0,6,1.0,0
2004,USA07,-0.07375784872638658,1,0,0,4,2.0,0,0,1,0,3,1.0,0
2004,USA07,2.07643239328139,1,0,0,4,2.0,0,0,0,1,3,0.0,0
2004,USA07,0.5939505037469379,1,0,0,4,2.0,0,0,1,0,1,0.0,1
2004,USA07,-0.14730737348188683,1,0,0,4,2.0,0,1,0,0,3,2.0,0
2004,USA07,0.1356978107829958,1,0,0,4,2.0,0,0,0,1,10,2.0,0
2004,USA07,-0.3756148184167474,1,0,0,4,2.0,0,0,1,0,33,0.0,0
2004,USA07,0.4147335879516607,1,0,0,4,2.0,0,1,0,0,5,0.0,0
2004,USA07,2.2379528655742256,1,0,0,4,2.0,0,0,1,0,13,2.0,0
2004,USA07,-1.2088112415272763,1,0,0,4,2.0,0,0,1,0,2,1.0,0
2004,USA07,0.8465546037477916,1,0,0,4,2.0,0,0,1,0,1,0.0,1
2004,USA07,0.6353627428904725,1,0,0,4,2.0,0,0,1,0,10,1.0,0
2004,USA07,0.6332555542467739,1,0,0,4,2.0,0,1,0,0,6,0.0,0
2004,USA07,-0.5017739724001595,1,0,0,4,2.0,0,0,0,0,3,0.0,0
2004,USA07,1.6577917342124238,1,0,0,4,2.0,0,0,1,0,13,0.0,0
2004,USA07,0.37594753380298584,1,0,0,4,2.0,0,0,0,1,7,0.0,0
2004,USA07,0.441878499567097,1,0,0,4,2.0,0,0,1,0,5,0.0,0
2004,USA07,0.48706199989804055,1,0,0,4,2.0,0,0,0,1,2,0.0,0
2004,USA07,0.22811974800355728,1,0,0,4,2.0,0,0,0,1,2,0.0,0
2004,USA07,2.528657728941212,1,0,0,4,2.0,0,0,1,0,33,0.0,0
2004,USA07,0.2302765229498629,1,0,0,4,2.0,0,1,0,0,5,2.0,0
2005,USA07,0.5745825239562725,1,0,0,5,2.0,0,0,0,1,12,1.0,0
2005,USA07,0.4262875945995219,1,0,0,5,2.0,0,1,0,0,5,0.0,0
2005,USA07,0.2622741631266772,1,0,0,5,2.0,0,0,1,0,8,0.0,0
2005,USA07,1.9809125863755446,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,0.4785361768197749,1,0,0,5,2.0,0,0,1,0,26,0.0,0
2005,USA07,-0.1450213284767976,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,0.7434211056648286,1,0,0,5,2.0,0,0,0,1,5,1.0,0
2005,USA07,0.8207892785704507,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,0.6478709114909007,1,0,0,5,2.0,0,0,0,1,6,1.0,0
2005,USA07,0.6584961513872063,1,0,0,5,2.0,0,1,0,0,4,2.0,0
2005,USA07,0.67656105823104,1,0,0,5,2.0,0,0,1,0,7,1.0,0
2005,USA07,1.887147337726363,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,0.2734708777178714,1,0,0,5,2.0,0,0,1,0,27,0.0,0
2005,USA07,0.2734708777178714,1,0,0,5,2.0,0,0,0,0,0,0.0,0
2005,USA07,0.31199597996838424,1,0,0,5,2.0,0,1,0,0,3,2.0,0
2005,USA07,-0.5728666461069345,1,0,0,5,2.0,0,0,0,0,2,1.0,0
2005,USA07,1.6743701096249861,1,0,0,5,2.0,0,1,0,0,7,0.0,0
2005,USA07,0.20317372318826354,1,0,0,5,2.0,0,0,1,0,4,1.0,0
2005,USA07,0.2419921448293456,1,0,0,5,2.0,0,1,0,0,4,1.0,0
2005,USA07,0.08416119266902733,1,0,0,5,2.0,0,0,0,1,8,2.0,0
2005,USA07,1.3216001875757,1,0,0,5,2.0,0,0,1,0,4,1.0,0
2005,USA07,-0.2575916730477612,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,0.14383617528498505,1,0,0,5,2.0,0,0,1,0,1,1.0,1
2005,USA07,1.6594402619773216,1,0,0,5,2.0,0,0,1,0,10,0.0,0
2005,USA07,0.05371544526113592,1,0,0,5,2.0,0,0,1,0,18,0.0,0
2005,USA07,-0.10490109071333364,1,0,0,5,2.0,0,0,1,0,7,1.0,0
2005,USA07,0.3838466544305952,1,0,0,5,2.0,0,0,1,0,23,0.0,0
2005,USA07,0.622174118081599,1,0,0,5,2.0,0,0,0,1,11,0.0,0
2005,USA07,0.4457815762211643,1,0,0,5,2.0,0,0,1,0,7,0.0,0
2005,USA07,1.9834027346346037,1,0,0,5,2.0,0,0,0,1,6,2.0,0
2005,USA07,0.4507764838540451,1,0,0,5,2.0,0,0,0,1,10,1.0,0
2005,USA07,-0.10423297495741668,1,0,0,5,2.0,0,1,0,0,2,2.0,0
2005,USA07,0.08553609836670262,1,0,0,5,2.0,0,0,1,0,3,0.0,0
2005,USA07,0.7284882650011424,1,0,0,5,2.0,0,1,0,0,1,0.0,1
2005,USA07,0.40216719944169643,1,0,0,5,2.0,0,0,1,0,10,0.0,0
2005,USA07,-0.8393116425055451,1,0,0,5,2.0,0,0,0,1,9,0.0,0
2005,USA07,0.6289895324868162,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,0.2418692684451269,1,0,0,5,2.0,0,0,0,1,6,0.0,0
2005,USA07,-0.8350782428363566,1,0,0,5,2.0,0,0,1,0,10,0.0,0
2005,USA07,0.7081877793148266,1,0,0,5,2.0,0,0,0,1,3,0.0,0
2005,USA07,0.46751414818851256,1,0,0,5,2.0,0,1,0,0,2,2.0,0
2005,USA07,-0.45787300537277176,1,0,0,5,2.0,0,1,0,0,2,0.0,0
2005,USA07,-0.07365366814691665,1,0,0,5,2.0,0,0,0,1,1,2.0,1
2005,USA07,0.53347226848524,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,-1.5014589068087654,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,1.177771138124947,1,0,0,5,2.0,0,0,0,1,1,2.0,1
2005,USA07,-0.16732284722613144,1,0,0,5,2.0,0,0,1,0,28,0.0,0
2005,USA07,0.9262315789208486,1,0,0,5,2.0,0,1,0,0,2,0.0,0
2005,USA07,0.4663617475603363,1,0,0,5,2.0,0,0,1,0,8,0.0,0
2005,USA07,1.2324525311656807,1,0,0,5,2.0,0,0,1,0,20,1.0,0
2005,USA07,-1.576696821316355,1,0,0,5,2.0,0,0,1,0,4,1.0,0
2005,USA07,0.6402017935357769,1,0,0,5,2.0,0,1,0,0,2,0.0,0
2005,USA07,0.8300458155512,1,0,0,5,2.0,0,0,0,1,4,0.0,0
2005,USA07,1.3436512844832844,1,0,0,5,2.0,0,0,0,1,7,0.0,0
2005,USA07,1.220701933072621,1,0,0,5,2.0,0,0,1,0,14,0.0,0
2005,USA07,0.603739734127342,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,-0.5972387775650292,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,0.3876068627774707,1,0,0,5,2.0,0,0,1,0,27,0.0,0
2005,USA07,-0.1392192528795686,1,0,0,5,2.0,0,0,1,0,21,0.0,0
2005,USA07,1.3854660570398671,1,0,0,5,2.0,0,0,0,0,5,1.0,0
2005,USA07,2.0412122324321347,1,0,0,5,2.0,0,0,1,0,12,0.0,0
2005,USA07,2.2301886258793155,1,0,0,5,2.0,0,0,1,0,7,0.0,0
2005,USA07,0.8928499947358635,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,0.2641014655103433,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,0.06605265048592024,1,0,0,5,2.0,0,0,1,0,14,2.0,0
2005,USA07,0.1947545876523371,1,0,0,5,2.0,0,0,1,0,21,1.0,0
2005,USA07,0.21011713140646204,1,0,0,5,2.0,0,0,0,1,8,2.0,0
2005,USA07,0.27721007776323336,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,0.3258756310370936,1,0,0,5,2.0,0,0,0,1,7,2.0,0
2005,USA07,0.9253992650277185,1,0,0,5,2.0,0,0,0,1,2,0.0,0
2005,USA07,0.33846261436835423,1,0,0,5,2.0,0,0,1,0,12,0.0,0
2005,USA07,0.5544578687944934,1,0,0,5,2.0,0,0,0,1,3,0.0,0
2005,USA07,-0.5766481607747203,1,0,0,5,2.0,0,0,1,0,15,0.0,0
2005,USA07,-1.7068749501975202,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,0.45650959912954026,1,0,0,5,2.0,0,0,1,0,24,0.0,0
2005,USA07,1.3844524333936965,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,1.4558605568293785,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,-0.7313800949431286,1,0,0,5,2.0,0,0,0,0,4,0.0,0
2005,USA07,-0.16023865340878363,1,0,0,5,2.0,0,0,1,0,1,1.0,1
2005,USA07,0.6998042091686649,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,0.11493360220437943,1,0,0,5,2.0,0,1,0,0,1,2.0,1
2005,USA07,2.9238336581123807,1,0,0,5,2.0,0,0,1,0,4,1.0,0
2005,USA07,1.1454249812681843,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,-0.06754801615726347,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,0.34213106849428243,1,0,0,5,2.0,0,1,0,0,4,0.0,0
2005,USA07,-0.33092374514685474,1,0,0,5,2.0,0,0,1,0,38,0.0,0
2005,USA07,0.0957154898364303,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,-0.1914328660624598,1,0,0,5,2.0,0,0,1,0,4,1.0,0
2005,USA07,1.199012446204474,1,0,0,5,2.0,0,0,0,1,9,0.0,0
2005,USA07,-0.094004576993715,1,0,0,5,2.0,0,0,0,1,14,1.0,0
2005,USA07,1.0850800661691427,1,0,0,5,2.0,0,0,0,1,8,0.0,0
2005,USA07,2.8841581781044603,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,2.594390737558262,1,0,0,5,2.0,0,0,0,0,2,0.0,0
2005,USA07,0.7646395712304583,1,0,0,5,2.0,0,1,0,0,4,0.0,0
2005,USA07,1.2677954277456855,1,0,0,5,2.0,0,0,1,0,8,0.0,0
2005,USA07,0.8337117023956413,1,0,0,5,2.0,0,1,0,0,5,2.0,0
2005,USA07,-0.3337042842836899,1,0,0,5,2.0,0,0,0,1,18,0.0,0
2005,USA07,1.7002780675825173,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,0.06536148844886913,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,0.5368965764220333,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,0.7368843186065952,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,0.502079012508017,1,0,0,5,2.0,0,0,0,1,11,2.0,0
2005,USA07,1.1642258601969608,1,0,0,5,2.0,0,0,1,0,16,1.0,0
2005,USA07,-0.677503894295965,1,0,0,5,2.0,0,0,0,0,0,0.0,0
2005,USA07,0.4673737933520403,1,0,0,5,2.0,0,0,0,1,6,0.0,0
2005,USA07,0.13309839621586583,1,0,0,5,2.0,0,0,0,1,10,0.0,0
2005,USA07,-0.22223387598248134,1,0,0,5,2.0,0,0,0,1,3,0.0,0
2005,USA07,0.451912433298193,1,0,0,5,2.0,0,0,1,0,11,1.0,0
2005,USA07,2.1500807461998646,1,0,0,5,2.0,0,0,1,0,35,0.0,0
2005,USA07,0.44464480818589713,1,0,0,5,2.0,0,1,0,0,6,2.0,0
2005,USA07,0.16167177205295857,1,0,0,5,2.0,0,0,1,0,9,0.0,0
2005,USA07,0.8554804125725095,1,0,0,5,2.0,0,0,1,0,19,0.0,0
2005,USA07,0.12871397292578735,1,0,0,5,2.0,0,1,0,0,9,2.0,0
2005,USA07,0.097792366641551,1,0,0,5,2.0,0,0,1,0,5,1.0,0
2005,USA07,0.5148773800604296,1,0,0,5,2.0,0,0,0,1,3,0.0,0
2005,USA07,0.6069732987150225,1,0,0,5,2.0,0,0,1,0,1,1.0,1
2005,USA07,1.0916900917028585,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,0.2953936753507911,1,0,0,5,2.0,0,1,0,0,6,0.0,0
2005,USA07,-0.3066314431635915,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,1.1530833156138733,1,0,0,5,2.0,0,0,1,0,8,1.0,0
2005,USA07,0.5058172134504586,1,0,0,5,2.0,0,0,0,0,2,0.0,0
2005,USA07,1.3348616070413257,1,0,0,5,2.0,0,0,1,0,23,0.0,0
2005,USA07,0.5198673222756156,1,0,0,5,2.0,0,0,1,0,3,0.0,0
2005,USA07,0.11234826851029478,1,0,0,5,2.0,0,0,1,0,1,0.0,1
2005,USA07,0.010035274951007978,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,0.6140108514970102,1,0,0,5,2.0,0,0,1,0,7,0.0,0
2005,USA07,-0.495226517817259,1,0,0,5,2.0,0,1,0,0,7,0.0,0
2005,USA07,-0.2646243784624476,1,0,0,5,2.0,0,0,1,0,4,0.0,0
2005,USA07,1.4279869157019718,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,-0.1497966027691282,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,2.0078115883112364,1,0,0,5,2.0,0,0,0,0,2,0.0,0
2005,USA07,0.8142080706392356,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,0.27234925284599143,1,0,0,5,2.0,0,0,0,1,13,0.0,0
2005,USA07,-0.09332575001943244,1,0,0,5,2.0,0,1,0,0,10,2.0,0
2005,USA07,0.10804677587537004,1,0,0,5,2.0,0,1,0,0,5,0.0,0
2005,USA07,0.6485113585727067,1,0,0,5,2.0,0,0,0,1,1,2.0,1
2005,USA07,1.0085667966583376,1,0,0,5,2.0,0,1,0,0,3,0.0,0
2005,USA07,1.8072777244723017,1,0,0,5,2.0,0,0,0,1,14,1.0,0
2005,USA07,-0.478083345367053,1,0,0,5,2.0,0,0,0,1,8,0.0,0
2005,USA07,1.3039275921727738,1,0,0,5,2.0,0,0,1,0,34,0.0,0
2005,USA07,0.6347446151904981,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2005,USA07,0.021586249656305512,1,0,0,5,2.0,0,1,0,0,5,1.0,0
2005,USA07,-0.4083857815838918,1,0,0,5,2.0,0,0,1,0,35,0.0,0
2005,USA07,0.18064414415087615,1,0,0,5,2.0,0,0,0,0,1,0.0,1
2005,USA07,0.5300890065773762,1,0,0,5,2.0,0,0,0,1,46,0.0,0
2005,USA07,-0.29091558158609754,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,1.1393292172803484,1,0,0,5,2.0,0,0,0,1,26,0.0,0
2005,USA07,0.015228790393662983,1,0,0,5,2.0,0,0,0,1,2,0.0,0
2005,USA07,2.3975726097901413,1,0,0,5,2.0,0,0,0,1,1,0.0,1
2005,USA07,0.7989222221985379,1,0,0,5,2.0,0,0,1,0,11,1.0,0
2005,USA07,3.990802159716445,1,0,0,5,2.0,0,0,0,1,4,1.0,0
2005,USA07,0.5325472252793686,1,0,0,5,2.0,0,0,0,1,3,0.0,0
2005,USA07,0.14898239437256056,1,0,0,5,2.0,0,0,0,1,12,0.0,0
2005,USA07,1.015000309679368,1,0,0,5,2.0,0,1,0,0,6,1.0,0
2005,USA07,-0.27114321054010126,1,0,0,5,2.0,0,1,0,0,4,2.0,0
2005,USA07,1.1817795332861758,1,0,0,5,2.0,0,1,0,0,5,2.0,0
2005,USA07,0.41209822790021544,1,0,0,5,2.0,0,1,0,0,2,0.0,0
2005,USA07,0.8278343888225015,1,0,0,5,2.0,0,0,1,0,13,0.0,0
2005,USA07,-0.35648386693022704,1,0,0,5,2.0,0,0,0,1,13,0.0,0
2005,USA07,-0.5646848368233988,1,0,0,5,2.0,0,0,1,0,3,0.0,0
2005,USA07,0.3623920714187694,1,0,0,5,2.0,0,0,1,0,2,0.0,0
2005,USA07,1.1913241905651741,1,0,0,5,2.0,0,1,0,0,1,0.0,1
2005,USA07,-0.48887797751950224,1,0,0,5,2.0,0,0,1,0,3,1.0,0
2005,USA07,-0.038780874995683945,1,0,0,5,2.0,0,0,1,0,3,0.0,0
2005,USA07,0.6203931430742502,1,0,0,5,2.0,0,0,1,0,5,0.0,0
2005,USA07,0.963912663809162,1,0,0,5,2.0,0,0,0,1,36,0.0,0
2005,USA07,0.5260057517284382,1,0,0,5,2.0,0,0,0,1,4,0.0,0
2005,USA07,0.6152694554997886,1,0,0,5,2.0,0,1,0,0,15,0.0,0
2005,USA07,-1.0331761502717765,1,0,0,5,2.0,0,0,1,0,6,0.0,0
2006,USA07,0.7842006046891719,1,0,0,6,2.0,0,0,0,1,1,0.0,1
2006,USA07,0.6995035511638612,1,0,0,6,2.0,0,0,1,0,8,1.0,0
2006,USA07,-2.30201753107287,1,0,0,6,2.0,0,0,1,0,1,0.0,1
2006,USA07,0.9315562397076285,1,0,0,6,2.0,0,0,1,0,19,0.0,0
2006,USA07,-0.21959676990313337,1,0,0,6,2.0,0,0,1,0,7,0.0,0
2006,USA07,1.1736133583939337,1,0,0,6,2.0,0,0,0,1,2,0.0,0
2006,USA07,-0.23597669928765708,1,0,0,6,2.0,0,0,0,0,2,0.0,0
2006,USA07,0.4091793210508703,1,0,0,6,2.0,0,0,1,0,2,1.0,0
2006,USA07,-0.9975517694568872,1,0,0,6,2.0,0,1,0,0,5,2.0,0
2006,USA07,0.7710738442450049,1,0,0,6,2.0,0,0,1,0,5,1.0,0
2006,USA07,-1.2460679628278974,1,0,0,6,2.0,0,0,1,0,1,1.0,1
2006,USA07,0.6662040202978998,1,0,0,6,2.0,0,0,0,1,9,0.0,0
2006,USA07,0.9172317028953172,1,0,0,6,2.0,0,0,0,1,9,2.0,0
2006,USA07,3.1177969789144555,1,0,0,6,2.0,0,1,0,0,8,0.0,0
2006,USA07,0.8606924063591794,1,0,0,6,2.0,0,1,0,0,1,0.0,1
2006,USA07,-0.18519066884852986,1,0,0,6,2.0,0,0,0,1,7,1.0,0
2006,USA07,0.3329683395310754,1,0,0,6,2.0,0,1,0,0,1,2.0,1
2006,USA07,0.48985311561497014,1,0,0,6,2.0,0,0,1,0,9,0.0,0
2006,USA07,-0.781686842816721,1,0,0,6,2.0,0,0,0,1,10,0.0,0
2006,USA07,-1.1161427114754678,1,0,0,6,2.0,0,0,1,0,5,1.0,0
2006,USA07,-0.09837423634363063,1,0,0,6,2.0,0,0,0,1,3,0.0,0
2006,USA07,0.651667918316444,1,0,0,6,2.0,0,0,0,1,2,0.0,0
2006,USA07,1.0976750852813977,1,0,0,6,2.0,0,0,1,0,14,0.0,0
2006,USA07,-0.2975228154088425,1,0,0,6,2.0,0,1,0,0,2,2.0,0
2006,USA07,-0.23557157938340367,1,0,0,6,2.0,0,0,1,0,8,1.0,0
2006,USA07,-0.8872745148388468,1,0,0,6,2.0,0,0,0,0,5,0.0,0
2006,USA07,0.8575480385799601,1,0,0,6,2.0,0,0,1,0,4,0.0,0
2006,USA07,1.4406182870337272,1,0,0,6,2.0,0,0,0,1,14,0.0,0
