,country,name,coefficient, tvalue,pvalue,tvalue
9,22,partner_left,0.0667261338653541,,0.9116609434768645,0.11097985625710521
10,22,partner_years_inoffice,-0.0042489865363958485,,0.7307750766973173,-0.3442183805373156
11,22,partner_change,-0.19874815911457522,,0.17276595579094953,-1.364623528307402
12,22,partner_election,-0.3806279612529905,,0.21052092005608736,-1.2531683889339973
0,24,right,0.0,,,
1,24,center,2.557419991263435,,4.602339784960712e-06,4.635168529199647
2,24,left,-3.5657954052270615e-15,,5.915267573274943e-08,-5.508342840437958
3,24,years_inoffice,-0.051726783727138494,,0.0006008448688018281,-3.454197836501703
4,24,change,4.623035170627626e-16,,0.008262336732031283,2.6521714989841665
5,24,election,-1.8359748042466322,,0.01564346729671072,-2.4257725665013052
6,24,partner_right,0.5161696138259991,,0.41445958585228504,0.8167795859779903
7,24,partner_center,0.7528218001118858,,0.17441469646452884,1.3601696232334026
8,24,partner_left,-0.008998560049670373,,0.9878189385414662,-0.015275245256595729
9,24,partner_years_inoffice,0.009463478512056858,,0.6501694062147793,0.4538117912223794
10,24,partner_change,-0.19863685216062799,,0.29762259708600897,-1.042677367589104
11,24,partner_election,-0.653648090895073,,0.07330741115441725,-1.79484510852404
0,25,const,0.2607705192396352,,0.595333508866895,0.531286313848173
1,25,right,0.06885284903327187,,0.8088294005421206,0.2419978510124861
2,25,center,-0.7690494591999913,,0.0035780119258433016,-2.9197892734835063
3,25,left,0.9609671294063521,,0.00025122919773484526,3.673681673025154
4,25,years_inoffice,0.032472082559746776,,0.18816143168302882,1.316899932474224
5,25,change,-1.2044732697961846,,0.005504876516604711,-2.7817058847384333
6,25,election,1.3863644022339963,,3.4607331307482834e-05,4.158895649816763
7,25,partner_right,-0.010484356907612378,,0.9832601360063677,-0.02098687962266949
8,25,partner_center,0.07632092689151179,,0.8750070416748159,0.15734039152612372
9,25,partner_left,0.17505355217092305,,0.72262279027957,0.35505150262651763
10,25,partner_years_inoffice,0.03921653221248698,,0.006030108243909587,2.7517725703965996
11,25,partner_change,-0.07558964863648902,,0.4950023227612337,-0.6826140627210597
12,25,partner_election,-0.180736657674867,,0.42991117305569937,-0.789650860483427
0,27,right,1.3008848665544135,,0.03206817796013205,2.147191132641649
1,27,center,1.6128944387746857e-15,,0.00010591786240114906,3.8954839652038196
2,27,left,-2.337867698606762e-15,,0.0022678741242298803,-3.062256765719285
3,27,years_inoffice,0.0624181984452151,,0.019123099230540706,2.347728365608606
4,27,change,-6.512915878056687e-16,,0.5760786064225357,-0.5593437195882955
5,27,election,1.0016876679475488,,0.0014041822143338793,3.2046370711696643
6,27,partner_right,-0.24119720093396543,,0.6975969024287331,-0.3887016624226746
7,27,partner_center,0.14732994203086058,,0.8044084151113432,0.24772534119697762
8,27,partner_left,-0.41603208398246494,,0.4864115243933289,-0.696340099984783
9,27,partner_years_inoffice,-0.023958436835523927,,0.04719178110488692,-1.9875420861919846
10,27,partner_change,-0.07077988240238449,,0.5885748725116307,-0.5411137971032421
11,27,partner_election,0.1013579748807117,,0.7289874158150644,0.34659014586483433
0,28,const,0.05498138392022306,,0.8016090082490547,0.25129618235013623
1,28,right,0.17667501878870526,,0.16002400185467253,1.4054741788135339
2,28,center,0.4650374800901228,,0.0003314852678875881,3.595135051382248
3,28,left,-0.586731114958605,,2.458239024489428e-07,-5.177392663709026
4,28,years_inoffice,0.009063279314900273,,0.7519338404203135,0.316130675371403
5,28,change,-0.35453383874950795,,5.719634805988934e-07,-5.015526797756745
6,28,election,0.01876837105666695,,0.8961047145986635,0.1305989612430916
7,28,partner_right,0.8340230341660195,,0.0037341960728474503,2.9029422861450924
8,28,partner_center,0.7911580209614392,,0.00419958088175756,2.8658148745157743
9,28,partner_left,0.7290211779085113,,0.0100183045459953,2.5774713050895075
10,28,partner_years_inoffice,0.023926347236498894,,0.00018711898023033669,3.742271345539108
11,28,partner_change,0.019684416474203655,,0.7617333225086778,0.3032437021464296
12,28,partner_election,-0.02284827794864643,,0.8625490866708775,-0.17315082178463906
0,30,right,0.0,,,
1,30,center,-2.754839872197605,,0.0001831898738987308,-3.7600991166967628
2,30,left,-1.4653838518544844e-15,,0.029116261078475134,-2.1861460457384414
3,30,years_inoffice,0.0884579887780491,,6.081634702841443e-12,6.99107215167371
4,30,change,6.762553742644689e-16,,0.006710418799511955,2.718518940016793
5,30,election,-1.0192590656820157e-15,,4.8496398250413324e-05,-4.0868138186261955
6,30,partner_right,0.2102158432634532,,0.6885352590253768,0.4010002107533951
7,30,partner_center,0.45556541419581786,,0.3515805348434239,0.9321137264353433
8,30,partner_left,0.1736292948514034,,0.7324315509057024,0.34202133972983795
9,30,partner_years_inoffice,0.020035399892626288,,0.11778890412094944,1.5659380310914053
10,30,partner_change,0.1121393880404901,,0.3834848906456718,0.8720094916417841
11,30,partner_election,0.0810945232413066,,0.7425692280527789,0.3285753983147128
0,31,const,-0.22089438136893022,,0.5621202990440581,-0.5798130368083775
1,31,right,0.39482025867366277,,0.10041035255867027,1.6437938215126735
2,31,center,-0.11475665696665885,,0.635429668839876,-0.47418697318833786
3,31,left,-0.5009579830759384,,0.4991622955345042,-0.6759584168768409
4,31,years_inoffice,-0.043852634100811076,,0.25417909731194605,-1.1406570749451226
5,31,change,0.0143536041425724,,0.9093714262398558,0.1138489937902702
6,31,election,0.022578093444350095,,0.8896286620732597,0.13879564942587294
7,31,partner_right,0.5377055707742099,,0.10146886018530327,1.6386932229453552
8,31,partner_center,0.43254343068494966,,0.15948565488381833,1.4074423106691647
9,31,partner_left,0.8672279978627414,,0.00655692879468568,2.7220264214729446
10,31,partner_years_inoffice,0.011751150511661087,,0.19186687657653834,1.3056139647736105
11,31,partner_change,-0.020700056651341177,,0.8111705033062311,-0.23895475685426196
12,31,partner_election,0.024006678613254468,,0.8905602849378498,0.13761664215166045
0,32,const,1.355210332400673,,0.0594286935677157,1.8873719417891253
1,32,right,-2.3991353765560794,,0.00033561966074666105,-3.599848767912614
2,32,center,-1.5992453743210338,,0.0005590770255373431,-3.4630170243602296
3,32,left,-2.1901089467045476,,0.4227303758118236,-0.8020556816999224
4,32,years_inoffice,0.004180573918958934,,0.9117743038060058,0.11083166085517608
5,32,change,-0.09817711248254095,,0.7491625007008791,-0.31984081769914635
6,32,election,-1.4075044501077563,,9.102649459278217e-05,-3.9309735569992093
7,32,partner_right,1.4250526277931699,,0.013616281326781917,2.4720481157582097
8,32,partner_center,0.7962629894966778,,0.1350624547702043,1.4957632350551713
9,32,partner_left,1.4216066691176212,,0.01088740148798975,2.5515431479398454
10,32,partner_years_inoffice,0.02036067813703413,,0.07216494410892638,1.8001719019972402
11,32,partner_change,-0.4102727460176374,,0.0037872821709831832,-2.9028460829551
12,32,partner_election,0.014209192372189594,,0.9578094884788533,0.052917222949568694
0,33,right,0.0,,,
1,33,center,-1.382011553856282,,0.0019510323767008744,-3.1066772123075723
2,33,left,-1.1803387951435472e-15,,0.17861392613354843,-1.3460795922545452
3,33,years_inoffice,0.028808978302284637,,0.2540188204263912,1.1413677889686782
4,33,change,4.215247563156492e-16,,0.0006408229135805664,3.4256906974826027
5,33,election,0.27557865724613045,,0.46490919546806364,0.731096920954087
6,33,partner_right,0.832994394941721,,0.06733885741164433,1.8316049646595038
7,33,partner_center,1.4562953873181463,,0.00042236016966714295,3.5388276459476207
8,33,partner_left,1.3946687979790335,,0.0010266966621850996,3.2938213201284476
9,33,partner_years_inoffice,0.004565792635940919,,0.7010837473324906,0.38397962142838554
10,33,partner_change,0.12641444893256423,,0.3634975517983122,0.9091792901114641
11,33,partner_election,-0.3605231860970464,,0.2135893020054052,-1.244631908531873
0,34,const,-0.2816344002220579,,0.4894376312862432,-0.6914144769567554
1,34,right,-5.705928195819489e-17,,0.9746817636583768,-0.03174358963182882
2,34,center,0.272781184088791,,0.33503862635297066,0.9643986704294852
3,34,left,-0.5544155843108581,,0.024765992091007757,-2.2478361266838798
4,34,years_inoffice,0.06584730121307347,,1.4432434029725356e-05,4.354979421704568
5,34,change,0.09372223449057773,,0.8453835848474636,0.19505375422285035
6,34,election,-0.2918458557524411,,0.7180081559334937,-0.3612064085733545
7,34,partner_right,-0.007126224895900543,,0.9862264454848002,-0.017267013364174136
8,34,partner_center,-0.08144670343135452,,0.8334762385676739,-0.21029061034447794
9,34,partner_left,0.1784757930779211,,0.6552558695672792,0.44658320650688704
10,34,partner_years_inoffice,0.032074167902825364,,0.0019474478803032857,3.1049239695319595
11,34,partner_change,-0.1759959025163649,,0.09791658177952654,-1.6563175672041692
12,34,partner_election,0.1190621434433979,,0.5692082617178434,0.5693735382695605
0,35,right,0.0,,,
1,35,center,-1.2467820113051655,,0.0481620425298691,-1.9783959140372112
2,35,left,-3.248558536510278e-16,,0.8372004642366239,-0.20553002829154252
3,35,years_inoffice,0.015027638458603583,,0.3197770469132435,0.995418367153796
4,35,change,3.4569980111575433e-16,,0.07296285757843682,1.7949813013989975
5,35,election,-1.784964790207233,,0.5433834352887743,-0.6079156137553158
6,35,partner_right,1.255945873698338,,0.006400055771610486,2.732390694532754
7,35,partner_center,0.9765751939922285,,0.01980488471121253,2.333828002680355
8,35,partner_left,1.5559663151761565,,0.00046703390589622804,3.5107686828885645
9,35,partner_years_inoffice,0.012214888571139063,,0.30106720610090965,1.0346904302199107
10,35,partner_change,-0.3120807998100085,,0.021821722026806312,-2.2971024983989077
11,35,partner_election,0.2559881236706859,,0.3530017523030988,0.9292214633297657
0,36,const,-0.07151595737146349,,0.5946321070646434,-0.5321939301593787
1,36,right,-0.010120410851735238,,0.9036129723461255,-0.12110905927223195
2,36,center,-1.043154760522948e-15,,0.0024044871075102293,-3.037760275844463
3,36,left,-0.061395546519729706,,0.3720075024958067,-0.8928564471403275
4,36,years_inoffice,-0.015048442733696646,,0.36037876123011203,-0.9147871968397159
5,36,change,0.01651944529979396,,0.750412074182607,0.3181259978870135
6,36,election,0.2154359476111226,,0.04481956904943798,2.0072060351620125
